time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-1.672515654632313,1.4573289267825722,18.15893971157284,0.1014205225799838,0.10413330443905444,0.0,-1.8252921623353322,1.6728699779809353,4.844654349188796,0.004783227311621128,0.0174368208497975,0.0,456.4100050532934,455.5634636257722,454.8992890628781,454.81673474266944
2.960000000000002,-1.7092527815494147,1.490996834965825,18.256000564514807,0.10152596181387441,0.10449152715509236,0.0,-1.8484205293748408,1.6939208403443273,4.86143094500753,0.009204694863895788,0.013081066255723677,0.0,448.27172564594093,447.2083785114392,447.74753777475564,448.8254452137653
2.980000000000002,-1.7464675366232132,1.5250993729539588,18.353530309482256,0.10172109847464839,0.10479932200718522,0.0,-1.8730549780050043,1.7163329584690505,4.891543551737378,0.013904218987935344,0.003471328800616142,0.0,462.12383954208667,459.84532708740454,459.5864980692141,460.70262418225036
3.000000000000002,-1.7841594713749291,1.5596345159096283,18.451506685235305,0.10202205459915259,0.10489399686776224,0.0,-1.8961384971665962,1.737181337097906,4.9060940235675625,0.02066761232936373,-0.0036347650018211655,0.0,447.1806949037286,445.44041608467444,445.8215684966954,447.47648500140605
3.0200000000000022,-1.8223626393939203,1.5946345723545892,18.55023805072272,0.10243541382475652,0.1048219691057577,0.0,-1.9241783047325074,1.762824307398186,4.967042525174016,0.02078575645333034,-0.004790219918078498,0.0,488.7960232554746,488.53766938148675,488.11265231653914,488.13904788926067
3.0400000000000023,-1.861101736754579,1.630124114528186,18.649952431533478,0.10294616148413649,0.10473855453486447,0.0,-1.9497314313333645,1.7861299099615053,5.004395555901961,0.03457216500042151,0.00018769680858145635,0.0,467.7211236086818,468.8829948166949,466.60496950768004,469.82311113469285
3.0600000000000023,-1.900345109416393,1.666074066062913,18.7503488472447,0.10365553996564092,0.10474915990683975,0.0,-1.9746058348480298,1.808865243511198,5.035246015220656,0.040561352173389076,0.003889435806287754,0.0,463.003118773783,463.87612342197656,461.43487136905895,462.85176035442913
3.0800000000000023,-1.940054995107855,1.7024493809966368,18.85106630094826,0.10448692900534073,0.10483852467956911,0.0,-1.996382734298165,1.8286662498612,5.036499355135331,0.046911469689127974,-0.0009222284804297543,0.0,435.56052316006014,434.35133634000255,435.1492828832317,436.74225441362535
3.1000000000000023,-1.9801845987711733,1.7392060574700676,18.951654915318617,0.10543289174710946,0.10482967447836078,0.0,-2.016577632033676,1.8470013974818953,5.022362081900273,0.04297869764224253,-0.005302723520991487,0.0,421.99170941522567,420.85560477411235,419.9154198924004,418.891959322004
3.1200000000000023,-2.0207352816909676,1.7763479081103504,19.052120528729528,0.10632225973711051,0.1047668676368474,0.0,-2.0384906599457375,1.8671836665463681,5.02419925919103,0.05069802885114694,0.003997559152853611,0.0,434.8709440729962,437.20229007086914,435.058833827053,436.99489894184745
3.1400000000000023,-2.0617266217012595,1.8138972409753793,19.152643858101648,0.10734464823772338,0.10485626177617835,0.0,-2.0606433410834537,1.8877496199565356,5.028133678020873,0.04659244153883257,-0.0003482333579959635,0.0,438.9460015103569,437.8624731447701,438.389621522222,437.36649692030016
3.1600000000000024,-2.1031651391313213,1.8518634902635267,19.253280267058447,0.10827653715318686,0.10484956995666384,0.0,-2.0832084019227444,1.9088753088582047,5.035507217658945,0.04687558350760506,-0.0010869452713936421,0.0,442.1387433860094,441.9561009068542,441.0209358286194,441.0924084062863
3.1800000000000024,-2.145089343969227,1.890288989413515,19.354386173807594,0.10922041002054428,0.10487788834707512,0.0,-2.1092120818678146,1.9336746061406318,5.0750834572558245,0.05044243007148627,-0.0110926732148469,0.0,472.067635941411,469.74535372862493,471.433416540699,472.2607938683225
3.2000000000000024,-2.187450432211299,1.929125991062825,19.45549437584393,0.11027902338273954,0.10466148903336236,0.0,-2.126896742339408,1.9500255587903397,5.035736746377857,0.06041887841400229,-0.014395444955149266,0.0,395.2122237227572,394.2978271335919,394.32942609224057,397.08709948693473
3.2200000000000024,-2.2302008387305428,1.9683288401136851,19.556152829845583,0.11148743875141154,0.10438701878323453,0.0,-2.148143909584972,1.970259346295703,5.030108653787361,0.06069383438020521,-0.009211112987628733,0.0,428.05286716738493,429.3747073092272,429.84555324780035,429.91818464233086
3.2400000000000024,-2.2733731545541973,2.007935484492558,19.656671667424654,0.11270942414324203,0.10421702742659011,0.0,-2.1690876727804724,1.9904050915915972,5.021775104119779,0.06472091874144059,-0.0038761522364634832,0.0,425.290685091385,426.65969248425847,426.82482875994094,427.8576057416284
3.2600000000000025,-2.3169918498496376,2.047976733548728,19.757284918771745,0.11400774200701047,0.10420071362213168,0.0,-2.1927818567635313,2.0137198140253583,5.039550030589363,0.06751358375510934,0.007188136287476244,0.0,450.4670339673251,453.1437119657448,451.20994263809354,451.8889138423753
3.2800000000000025,-2.36107218685794,2.0884732522515783,19.858134437197364,0.11537999048234049,0.10434586530591883,0.0,-2.2152518440667093,2.0359320562596963,5.045401811972481,0.07414333491603305,0.00885484444285142,0.0,440.07282808822384,440.4864759863234,440.2995985301753,441.94573633886256
3.3000000000000025,-2.4056073952194637,2.1294219569164707,19.959146876782192,0.11686918718801653,0.10453831233931865,0.0,-2.238268992085679,2.0589384102295334,5.05584214651027,0.07770142635820022,0.003314060284921627,0.0,446.2816195613356,444.9224361871437,444.40754695475573,445.28605406426357
3.3200000000000025,-2.4506069264940797,2.1708373200138316,20.060398746784426,0.11843357236755825,0.10461037211194579,0.0,-2.261684135375908,2.082597899506583,5.0693448537130275,0.08225261353909485,-8.551819730832043e-05,0.0,449.78491604715435,448.9579866872467,446.720317750721,447.8372198790612
3.3400000000000025,-2.4960728081721295,2.2127262434801342,20.16189736843636,0.1200786259344051,0.10461399237401459,0.0,-2.284904032429051,2.1062944471237,5.080517311480489,0.0822017005774418,-0.0033506754722311474,0.0,447.3310200522014,446.53251524780205,445.8298546298313,445.82284026349254
3.3600000000000025,-2.5420435066002955,2.2551380582040097,20.26399804822909,0.12172298553874228,0.10457400323484123,0.0,-2.312165810387544,2.1348870252638488,5.1295506677925236,0.08300866128069835,0.004001109382005907,0.0,479.8506654510048,481.52234717111395,481.20619435222574,481.39435882540437
3.3800000000000026,-2.5884800836950195,2.2980334907840585,20.366326186011875,0.12342264226543165,0.10465523229274964,0.0,-2.3314918990848885,2.154656232741007,5.1032631104857,0.07412232333134991,0.005554731130068346,0.0,410.39643675871355,410.809937511725,411.3970965251615,409.035553158448
3.4000000000000026,-2.6353200048606262,2.3413461718842394,20.468282719834992,0.12492958813217214,0.10477255238399241,0.0,-2.3525002174757987,2.176611877277088,5.092390271825892,0.06712240902989926,0.009083319698153663,0.0,424.6120422028914,425.519288218155,427.3905685762453,425.60119014778513
3.4200000000000026,-2.6826254358413073,2.385153623473633,20.57044407623896,0.12631854320890668,0.10496231126448663,0.0,-2.3780428805923104,2.2041332816622607,5.1237453685711,0.05747804319934947,0.0050602645081278775,0.0,466.62302904472426,465.6796242428868,466.40991862167203,464.147525683964
3.4400000000000026,-2.7304452132854906,2.429517697790773,20.67325779194908,0.12747096725784335,0.10506358806151539,0.0,-2.4039348638259956,2.2322741500517127,5.1576262024406185,0.059871026671780805,0.005438436072990047,0.0,469.0909038939985,469.1789172681896,467.4213843555732,467.9826987768502
3.4600000000000026,-2.7787118081069306,2.4743606753571266,20.776075295064132,0.12866929094765833,0.10518931978976997,0.0,-2.422724618318001,2.2520236065836565,5.124124109064482,0.061215018025291314,0.011263040230376921,0.0,403.1620220382112,404.73799956218176,403.3270349571482,403.69402497780294
3.4800000000000026,-2.8274038005334785,2.5196599540060127,20.87868324213155,0.12992982829318844,0.10541732319222685,0.0,-2.4464746243367577,2.2779042583049884,5.136670597677184,0.0697281825396028,0.013605089695664183,0.0,448.41961218660646,448.989983321842,448.3025468005935,450.37595948097197
3.5000000000000027,-2.876555925111093,2.5654600109027297,20.981394718451657,0.13133507831229085,0.10569950185041854,0.0,-2.468737833424657,2.3021014313667227,5.13447703433355,0.07435124825630746,0.018094380124743497,0.0,434.30997856231903,435.4382019948748,434.9604693262126,436.12444907335635
3.5200000000000027,-2.9261431307830725,2.611732815800595,21.08395843174399,0.13282924440694455,0.1060801731080927,0.0,-2.48998273377335,2.325179058419807,5.121894294899629,0.07057206063791462,0.011965162363983865,0.0,425.9431620740377,424.3673709684679,425.5743102124334,424.6071771443444
3.5400000000000027,-2.976222862370848,2.6585524852221956,21.186889912530155,0.1342587017426764,0.1063771982941768,0.0,-2.5179904250042107,2.3567878837402754,5.171253783716783,0.07657474719872688,0.02270964362686903,0.0,481.65576789437574,484.0876194283617,481.86906547923724,483.2320396863708
3.5600000000000027,-3.026861174048456,2.7060042453898974,21.29078338097066,0.13583286731946576,0.1068389769553999,0.0,-2.5458407427566123,2.3883881330299115,5.2180930603336035,0.06733671355350476,0.018814572719651316,0.0,481.483910382096,480.59890224888983,482.23033644758294,480.13612684798426
3.5800000000000027,-3.0780609246864827,2.7540953153246512,21.395640393331675,0.13733819326296004,0.10722141175287625,0.0,-2.5741343210460657,2.420718860445465,5.267608175767947,0.08514635546028605,0.015309335756557772,0.0,484.1887303309315,483.3967497891507,482.3060174289047,486.32816456349576
3.6000000000000028,-3.129768209611652,2.802760572729032,21.50093827874237,0.13904879285839833,0.10753716960697712,0.0,-2.596594171470857,2.445806879992631,5.262180365301685,0.08122908951756626,0.010934146853332934,0.0,434.25137073119254,433.1486275529378,435.14843192325935,434.16950245760495
3.6200000000000028,-3.181967509953882,2.851984327225943,21.60651102551247,0.14072466809629258,0.10777204635825388,0.0,-2.6233358627521506,2.476568569698492,5.295094311708555,0.0913576084164821,0.016625159805318226,0.0,469.4854565506526,470.8083625695577,468.8575413327548,471.2176891847444
3.640000000000003,-3.234652206560196,2.9017616083319013,21.712280640072088,0.1426188378717015,0.1081260430668669,0.0,-2.645133797879267,2.5011595408973464,5.281867144252864,0.10293496623932684,0.023181608921486824,0.0,426.67983061996114,428.3560401061462,425.2726251138016,428.2452576293578
3.660000000000003,-3.287784719622711,2.952048109381017,21.81788398873202,0.14467806410337491,0.10860630251873182,0.0,-2.668117508372198,2.527490564014224,5.278467721740555,0.10190841191802488,0.028948284469068643,0.0,435.99376767796565,437.4371236545221,436.9580952039867,436.71064327890747
3.680000000000003,-3.34141241054605,3.0029101832566605,21.923729174709663,0.1467169533019419,0.10920478120924759,0.0,-2.6946515839617287,2.558716823550126,5.306050876023792,0.10070761201288547,0.035195363968185775,0.0,464.672198508565,466.139513768653,466.60987038581163,466.33697096033455
3.700000000000003,-3.3955524064134366,3.054374302120318,22.029944056256053,0.14874120648243583,0.1099231412242494,0.0,-2.719348002776891,2.5876950628156057,5.3154372786151765,0.09621296180716257,0.040571744839759255,0.0,448.26715345632385,449.5766908231119,450.83863151683363,449.7562531677545
3.720000000000003,-3.450181592050941,3.1064130401837393,22.13628700516621,0.15066587310052082,0.11077717375211638,0.0,-2.743570560973553,2.6161787435265618,5.3188576124006355,0.09711560452887474,0.04980187279896213,0.0,443.4458498673347,445.71596913949224,443.82752906458774,444.0576727205496
3.740000000000003,-3.5053285149857207,3.1590671327332167,22.242975194021824,0.15261267064098405,0.11178109638895606,0.0,-2.771121732504404,2.6492305114211954,5.349961273160744,0.09412045849374154,0.04583068132536301,0.0,470.78535958212785,469.86388768413883,470.2738680782272,469.58473729311464
3.760000000000003,-3.561004443420081,3.2123529880756942,22.350067526603937,0.1545518187170698,0.11274715564403959,0.0,-2.7964711109316256,2.6793550228265945,5.359271985050401,0.1047730550045674,0.05577508966132977,0.0,449.7437472171009,452.15528559046896,449.0094610741394,451.6025272824349
3.780000000000003,-3.617172533335708,3.2662216584475927,22.457195455248762,0.15664826130575182,0.11386543844726038,0.0,-2.820337880631083,2.707512014363257,5.353520879431887,0.1061741178801165,0.05341669614269785,0.0,437.5459168317964,436.958530270729,435.698054462578,436.05920981928114
3.800000000000003,-3.6738674282044226,3.320721251344596,22.564613422667417,0.15877302689402484,0.11493853838990731,0.0,-2.849151606240395,2.7424472753370823,5.388275862433665,0.1077761357768268,0.05650409627652665,0.0,475.05147513374,475.76296635814487,473.2407176703625,473.6196880153689
3.820000000000003,-3.7310797810983436,3.375839686164624,22.672198105958334,0.16094362734792078,0.11607183825210488,0.0,-2.872083683151705,2.769396206665683,5.370192466657842,0.11326753602805878,0.05904099858707717,0.0,425.01420260152065,425.6684739787707,424.4322448859379,425.85487965011276
3.840000000000003,-3.7887862540440818,3.4315461350645817,22.779700543439386,0.16321389818232035,0.11735137763628156,0.0,-2.8985636114220945,2.801248683330119,5.380051281447549,0.11013062230952286,0.07309229122760262,0.0,450.37701772595443,453.7766878240042,452.8808633611413,452.13430924550073
3.860000000000003,-3.8470262166559617,3.4878952129601286,22.887406657416065,0.1654374047556253,0.11886008219923827,0.0,-2.925432649765929,2.8336591062245833,5.390560116220308,0.11659500582455502,0.06341151249808294,0.0,454.6839479262446,452.3548179955681,452.24052291296687,453.81066299349357
3.880000000000003,-3.905791535437715,3.54487537967293,22.99519397238447,0.16781425260604532,0.1201394027514402,0.0,-2.951099228409418,2.864357565055577,5.388171380620288,0.12607632787674636,0.058701883586935545,0.0,441.99816443312943,440.8349170790786,440.251716465315,442.6116781246164
3.900000000000003,-3.9651308005741903,3.6025537011647377,23.10340427901365,0.17036417381589963,0.12139272843241677,0.0,-2.9828272852381237,2.9034745841251417,5.4328592822978825,0.133612195752305,0.04610918655744893,0.0,486.4918514002216,483.65647472498347,483.7808458680924,485.4934328511821
